PERIOD_TYPE,PERIOD_MONTH,PERIOD_QUARTER,PERIOD_YEAR,ID_COMPANY_CODE,ID_ORG_UNIT,ID_BUSINESS_LOC,ID_SOURCE,ID_MEASURE,MEASURE_VALUE_CHAR,MEASURE_UNIT,ID_ACCOUNT
M,6,2,2019,DE01,,1,SCT_Test_s,PPT_AMOUNT,127716.2,USD,SCT_0165
M,7,3,2019,DE01,,1,SCT_Test_s,PPT_AMOUNT,112685.4,USD,SCT_0165
M,8,3,2019,DE01,,1,SCT_Test_s,PPT_AMOUNT,97834.7,USD,SCT_0165
M,9,3,2019,DE01,,1,SCT_Test_s,PPT_AMOUNT,93064.5,USD,SCT_0165
M,10,4,2019,DE01,,1,SCT_Test_s,PPT_AMOUNT,93334.5,USD,SCT_0165
M,11,4,2019,DE01,,1,SCT_Test_s,PPT_AMOUNT,96034.6,USD,SCT_0165
M,12,4,2019,DE01,,1,SCT_Test_s,PPT_AMOUNT,113495.5,USD,SCT_0165
M,1,1,2020,DE01,,1,SCT_Test_s,PPT_AMOUNT,148784.8,USD,SCT_0165
M,2,1,2020,DE01,,1,SCT_Test_s,PPT_AMOUNT,127556,USD,SCT_0165
M,3,1,2020,DE01,,1,SCT_Test_s,PPT_AMOUNT,127811.1,USD,SCT_0165
M,4,2,2020,DE01,,1,SCT_Test_s,PPT_AMOUNT,127836.6,USD,SCT_0165
M,5,2,2020,DE01,,1,SCT_Test_s,PPT_AMOUNT,127874.9,USD,SCT_0165
M,6,2,2020,DE01,,1,SCT_Test_s,PPT_AMOUNT,123346.8,USD,SCT_0165
M,7,3,2020,DE01,,1,SCT_Test_s,PPT_AMOUNT,108797.8,USD,SCT_0165
M,8,3,2020,DE01,,1,SCT_Test_s,PPT_AMOUNT,94614.7,USD,SCT_0165
M,9,3,2020,DE01,,1,SCT_Test_s,PPT_AMOUNT,89856.5,USD,SCT_0165
M,10,4,2020,DE01,,1,SCT_Test_s,PPT_AMOUNT,90131,USD,SCT_0165
M,11,4,2020,DE01,,1,SCT_Test_s,PPT_AMOUNT,92876.1,USD,SCT_0165
M,12,4,2020,DE01,,1,SCT_Test_s,PPT_AMOUNT,109712.8,USD,SCT_0165
M,1,1,2021,DE01,,1,SCT_Test_s,PPT_AMOUNT,115074.1,USD,SCT_0165
M,2,1,2021,DE01,,1,SCT_Test_s,PPT_AMOUNT,98788.8,USD,SCT_0165
M,3,1,2021,DE01,,1,SCT_Test_s,PPT_AMOUNT,75370.2,USD,SCT_0165
M,4,2,2021,DE01,,1,SCT_Test_s,PPT_AMOUNT,84253.1,USD,SCT_0165
M,5,2,2021,DE01,,1,SCT_Test_s,PPT_AMOUNT,84253.1,USD,SCT_0165
M,6,2,2021,DE01,,1,SCT_Test_s,PPT_AMOUNT,84253.1,USD,SCT_0165
M,7,3,2021,DE01,,1,SCT_Test_s,PPT_AMOUNT,84253.1,USD,SCT_0165
M,8,3,2021,DE01,,1,SCT_Test_s,PPT_AMOUNT,73149.5,USD,SCT_0165
M,9,3,2021,DE01,,1,SCT_Test_s,PPT_AMOUNT,69582.8,USD,SCT_0165
M,10,4,2021,DE01,,1,SCT_Test_s,PPT_AMOUNT,69784.7,USD,SCT_0165
M,11,4,2021,DE01,,1,SCT_Test_s,PPT_AMOUNT,71803.6,USD,SCT_0165
M,12,4,2021,DE01,,1,SCT_Test_s,PPT_AMOUNT,84858.7,USD,SCT_0165
M,1,1,2019,DK01,,2,SCT_Test_s,PPT_AMOUNT,65843.4,USD,SCT_0165
M,2,1,2019,DK01,,2,SCT_Test_s,PPT_AMOUNT,62316.1,USD,SCT_0165
M,3,1,2019,DK01,,2,SCT_Test_s,PPT_AMOUNT,61610.6,USD,SCT_0165
M,4,2,2019,DK01,,2,SCT_Test_s,PPT_AMOUNT,61963.4,USD,SCT_0165
M,5,2,2019,DK01,,2,SCT_Test_s,PPT_AMOUNT,61022.8,USD,SCT_0165
M,6,2,2019,DK01,,2,SCT_Test_s,PPT_AMOUNT,57730.6,USD,SCT_0165
M,7,3,2019,DK01,,2,SCT_Test_s,PPT_AMOUNT,54203.3,USD,SCT_0165
M,8,3,2019,DK01,,2,SCT_Test_s,PPT_AMOUNT,45384.9,USD,SCT_0165
M,9,3,2019,DK01,,2,SCT_Test_s,PPT_AMOUNT,47501.3,USD,SCT_0165
M,10,4,2019,DK01,,2,SCT_Test_s,PPT_AMOUNT,49029.8,USD,SCT_0165
M,11,4,2019,DK01,,2,SCT_Test_s,PPT_AMOUNT,52674.8,USD,SCT_0165
M,12,4,2019,DK01,,2,SCT_Test_s,PPT_AMOUNT,64432.5,USD,SCT_0165
M,1,1,2020,DK01,,2,SCT_Test_s,PPT_AMOUNT,115941.3,USD,SCT_0165
M,2,1,2020,DK01,,2,SCT_Test_s,PPT_AMOUNT,110242.8,USD,SCT_0165
M,3,1,2020,DK01,,2,SCT_Test_s,PPT_AMOUNT,110463.3,USD,SCT_0165
M,4,2,2020,DK01,,2,SCT_Test_s,PPT_AMOUNT,110485.4,USD,SCT_0165
M,5,2,2020,DK01,,2,SCT_Test_s,PPT_AMOUNT,110518.4,USD,SCT_0165
M,6,2,2020,DK01,,2,SCT_Test_s,PPT_AMOUNT,102133.5,USD,SCT_0165
M,7,3,2020,DK01,,2,SCT_Test_s,PPT_AMOUNT,95777.6,USD,SCT_0165
M,8,3,2020,DK01,,2,SCT_Test_s,PPT_AMOUNT,79997.3,USD,SCT_0165
M,9,3,2020,DK01,,2,SCT_Test_s,PPT_AMOUNT,84161.5,USD,SCT_0165
M,10,4,2020,DK01,,2,SCT_Test_s,PPT_AMOUNT,86353.2,USD,SCT_0165
M,11,4,2020,DK01,,2,SCT_Test_s,PPT_AMOUNT,93147.5,USD,SCT_0165
M,12,4,2020,DK01,,2,SCT_Test_s,PPT_AMOUNT,114187.9,USD,SCT_0165
M,1,1,2021,DK01,,2,SCT_Test_s,PPT_AMOUNT,57917.7,USD,SCT_0165
M,2,1,2021,DK01,,2,SCT_Test_s,PPT_AMOUNT,54815,USD,SCT_0165
M,3,1,2021,DK01,,2,SCT_Test_s,PPT_AMOUNT,54194.5,USD,SCT_0165
M,4,2,2021,DK01,,2,SCT_Test_s,PPT_AMOUNT,39921.9,USD,SCT_0165
M,5,2,2021,DK01,,2,SCT_Test_s,PPT_AMOUNT,39921.9,USD,SCT_0165
M,6,2,2021,DK01,,2,SCT_Test_s,PPT_AMOUNT,39921.9,USD,SCT_0165
M,7,3,2021,DK01,,2,SCT_Test_s,PPT_AMOUNT,39921.9,USD,SCT_0165
M,8,3,2021,DK01,,2,SCT_Test_s,PPT_AMOUNT,39921.9,USD,SCT_0165
M,9,3,2021,DK01,,2,SCT_Test_s,PPT_AMOUNT,41783.5,USD,SCT_0165
M,10,4,2021,DK01,,2,SCT_Test_s,PPT_AMOUNT,43128,USD,SCT_0165
M,11,4,2021,DK01,,2,SCT_Test_s,PPT_AMOUNT,46334.2,USD,SCT_0165
M,12,4,2021,DK01,,2,SCT_Test_s,PPT_AMOUNT,56676.7,USD,SCT_0165
M,1,1,2019,MX01,,5,SCT_Test_s,PPT_AMOUNT,196145.4,USD,SCT_0165
M,2,1,2019,MX01,,5,SCT_Test_s,PPT_AMOUNT,184205.1,USD,SCT_0165
M,3,1,2019,MX01,,5,SCT_Test_s,PPT_AMOUNT,181385,USD,SCT_0165
M,4,2,2019,MX01,,5,SCT_Test_s,PPT_AMOUNT,189905.2,USD,SCT_0165
M,5,2,2019,MX01,,5,SCT_Test_s,PPT_AMOUNT,190325.3,USD,SCT_0165
M,6,2,2019,MX01,,5,SCT_Test_s,PPT_AMOUNT,188345.2,USD,SCT_0165
M,7,3,2019,MX01,,5,SCT_Test_s,PPT_AMOUNT,185045.1,USD,SCT_0165
M,8,3,2019,MX01,,5,SCT_Test_s,PPT_AMOUNT,175804.9,USD,SCT_0165
M,9,3,2019,MX01,,5,SCT_Test_s,PPT_AMOUNT,176344.9,USD,SCT_0165
M,10,4,2019,MX01,,5,SCT_Test_s,PPT_AMOUNT,167884.6,USD,SCT_0165
M,11,4,2019,MX01,,5,SCT_Test_s,PPT_AMOUNT,169804.7,USD,SCT_0165
M,12,4,2019,MX01,,5,SCT_Test_s,PPT_AMOUNT,169144.7,USD,SCT_0165
M,1,1,2020,MX01,,5,SCT_Test_s,PPT_AMOUNT,180935.2,USD,SCT_0165
M,2,1,2020,MX01,,5,SCT_Test_s,PPT_AMOUNT,170089.6,USD,SCT_0165
M,3,1,2020,MX01,,5,SCT_Test_s,PPT_AMOUNT,170429.7,USD,SCT_0165
M,4,2,2020,MX01,,5,SCT_Test_s,PPT_AMOUNT,170463.8,USD,SCT_0165
M,5,2,2020,MX01,,5,SCT_Test_s,PPT_AMOUNT,170514.8,USD,SCT_0165
M,6,2,2020,MX01,,5,SCT_Test_s,PPT_AMOUNT,173879.7,USD,SCT_0165
M,7,3,2020,MX01,,5,SCT_Test_s,PPT_AMOUNT,170847.6,USD,SCT_0165
M,8,3,2020,MX01,,5,SCT_Test_s,PPT_AMOUNT,162217.7,USD,SCT_0165
M,9,3,2020,MX01,,5,SCT_Test_s,PPT_AMOUNT,162684.2,USD,SCT_0165
M,10,4,2020,MX01,,5,SCT_Test_s,PPT_AMOUNT,154929,USD,SCT_0165
M,11,4,2020,MX01,,5,SCT_Test_s,PPT_AMOUNT,156561.7,USD,SCT_0165
M,12,4,2020,MX01,,5,SCT_Test_s,PPT_AMOUNT,156270.1,USD,SCT_0165
M,1,1,2021,MX01,,5,SCT_Test_s,PPT_AMOUNT,162198.8,USD,SCT_0165
M,2,1,2021,MX01,,5,SCT_Test_s,PPT_AMOUNT,152325,USD,SCT_0165
M,3,1,2021,MX01,,5,SCT_Test_s,PPT_AMOUNT,149993,USD,SCT_0165
M,4,2,2021,MX01,,5,SCT_Test_s,PPT_AMOUNT,145825.1,USD,SCT_0165
M,5,2,2021,MX01,,5,SCT_Test_s,PPT_AMOUNT,145825.1,USD,SCT_0165
M,6,2,2021,MX01,,5,SCT_Test_s,PPT_AMOUNT,145825.1,USD,SCT_0165
M,7,3,2021,MX01,,5,SCT_Test_s,PPT_AMOUNT,145825.1,USD,SCT_0165
M,8,3,2021,MX01,,5,SCT_Test_s,PPT_AMOUNT,145825.1,USD,SCT_0165
M,9,3,2021,MX01,,5,SCT_Test_s,PPT_AMOUNT,145825.1,USD,SCT_0165
M,10,4,2021,MX01,,5,SCT_Test_s,PPT_AMOUNT,138829.1,USD,SCT_0165
M,11,4,2021,MX01,,5,SCT_Test_s,PPT_AMOUNT,140416.9,USD,SCT_0165
M,12,4,2021,MX01,,5,SCT_Test_s,PPT_AMOUNT,139871.1,USD,SCT_0165
M,1,1,2019,AR01,,4,SCT_Test_s,PPT_AMOUNT,120493.9,USD,SCT_0162
M,2,1,2019,AR01,,4,SCT_Test_s,PPT_AMOUNT,174505.6,USD,SCT_0162
M,3,1,2019,AR01,,4,SCT_Test_s,PPT_AMOUNT,174779.7,USD,SCT_0162
M,4,2,2019,AR01,,4,SCT_Test_s,PPT_AMOUNT,174812.7,USD,SCT_0162
M,5,2,2019,AR01,,4,SCT_Test_s,PPT_AMOUNT,174901,USD,SCT_0162
M,6,2,2019,AR01,,4,SCT_Test_s,PPT_AMOUNT,174915.2,USD,SCT_0162
M,7,3,2019,AR01,,4,SCT_Test_s,PPT_AMOUNT,175479.1,USD,SCT_0162
M,8,3,2019,AR01,,4,SCT_Test_s,PPT_AMOUNT,175981,USD,SCT_0162
M,9,3,2019,AR01,,4,SCT_Test_s,PPT_AMOUNT,176682,USD,SCT_0162
M,10,4,2019,AR01,,4,SCT_Test_s,PPT_AMOUNT,176326.2,USD,SCT_0162
M,11,4,2019,AR01,,4,SCT_Test_s,PPT_AMOUNT,177633.1,USD,SCT_0162
M,12,4,2019,AR01,,4,SCT_Test_s,PPT_AMOUNT,166445.6,USD,SCT_0162
M,1,1,2020,AR01,,4,SCT_Test_s,PPT_AMOUNT,161919.3,USD,SCT_0162
M,2,1,2020,AR01,,4,SCT_Test_s,PPT_AMOUNT,234496.6,USD,SCT_0162
M,3,1,2020,AR01,,4,SCT_Test_s,PPT_AMOUNT,48575.8,USD,SCT_0162
M,4,2,2020,AR01,,4,SCT_Test_s,PPT_AMOUNT,70349,USD,SCT_0162
M,5,2,2020,AR01,,4,SCT_Test_s,PPT_AMOUNT,140697.9,USD,SCT_0162
M,6,2,2020,AR01,,4,SCT_Test_s,PPT_AMOUNT,235045.8,USD,SCT_0162
M,7,3,2020,AR01,,4,SCT_Test_s,PPT_AMOUNT,235812.6,USD,SCT_0162
M,8,3,2020,AR01,,4,SCT_Test_s,PPT_AMOUNT,236481.7,USD,SCT_0162
M,9,3,2020,AR01,,4,SCT_Test_s,PPT_AMOUNT,237420.7,USD,SCT_0162
M,10,4,2020,AR01,,4,SCT_Test_s,PPT_AMOUNT,236944.7,USD,SCT_0162
M,11,4,2020,AR01,,4,SCT_Test_s,PPT_AMOUNT,186431.2,USD,SCT_0162
M,12,4,2020,AR01,,4,SCT_Test_s,PPT_AMOUNT,223665.7,USD,SCT_0162
M,1,1,2021,AR01,,4,SCT_Test_s,PPT_AMOUNT,121551.9,USD,SCT_0162
M,2,1,2021,AR01,,4,SCT_Test_s,PPT_AMOUNT,176037.7,USD,SCT_0162
M,3,1,2021,AR01,,4,SCT_Test_s,PPT_AMOUNT,176314.2,USD,SCT_0162
M,4,2,2021,AR01,,4,SCT_Test_s,PPT_AMOUNT,176347.5,USD,SCT_0162
M,5,2,2021,AR01,,4,SCT_Test_s,PPT_AMOUNT,176436.6,USD,SCT_0162
M,6,2,2021,AR01,,4,SCT_Test_s,PPT_AMOUNT,176450.9,USD,SCT_0162
M,7,3,2021,AR01,,4,SCT_Test_s,PPT_AMOUNT,177019.8,USD,SCT_0162
M,8,3,2021,AR01,,4,SCT_Test_s,PPT_AMOUNT,177526.2,USD,SCT_0162
M,9,3,2021,AR01,,4,SCT_Test_s,PPT_AMOUNT,178233.3,USD,SCT_0162
M,10,4,2021,AR01,,4,SCT_Test_s,PPT_AMOUNT,177874.3,USD,SCT_0162
M,11,4,2021,AR01,,4,SCT_Test_s,PPT_AMOUNT,179192.8,USD,SCT_0162
M,12,4,2021,AR01,,4,SCT_Test_s,PPT_AMOUNT,167907,USD,SCT_0162
M,1,1,2019,AT01,,3,SCT_Test_s,PPT_AMOUNT,349437.8,USD,SCT_0162
M,2,1,2019,AT01,,3,SCT_Test_s,PPT_AMOUNT,333392.2,USD,SCT_0162
M,3,1,2019,AT01,,3,SCT_Test_s,PPT_AMOUNT,327687.1,USD,SCT_0162
M,4,2,2019,AT01,,3,SCT_Test_s,PPT_AMOUNT,323408.3,USD,SCT_0162
M,5,2,2019,AT01,,3,SCT_Test_s,PPT_AMOUNT,312176.3,USD,SCT_0162
M,6,2,2019,AT01,,3,SCT_Test_s,PPT_AMOUNT,295952.4,USD,SCT_0162
M,7,3,2019,AT01,,3,SCT_Test_s,PPT_AMOUNT,256195,USD,SCT_0162
M,8,3,2019,AT01,,3,SCT_Test_s,PPT_AMOUNT,237118.5,USD,SCT_0162
M,9,3,2019,AT01,,3,SCT_Test_s,PPT_AMOUNT,231235.1,USD,SCT_0162
M,10,4,2019,AT01,,3,SCT_Test_s,PPT_AMOUNT,234087.7,USD,SCT_0162
M,11,4,2019,AT01,,3,SCT_Test_s,PPT_AMOUNT,273488.6,USD,SCT_0162
M,12,4,2019,AT01,,3,SCT_Test_s,PPT_AMOUNT,301301,USD,SCT_0162
M,1,1,2020,AT01,,3,SCT_Test_s,PPT_AMOUNT,457472.1,USD,SCT_0162
M,2,1,2020,AT01,,3,SCT_Test_s,PPT_AMOUNT,437079.9,USD,SCT_0162
M,3,1,2020,AT01,,3,SCT_Test_s,PPT_AMOUNT,137241.6,USD,SCT_0162
M,4,2,2020,AT01,,3,SCT_Test_s,PPT_AMOUNT,131124,USD,SCT_0162
M,5,2,2020,AT01,,3,SCT_Test_s,PPT_AMOUNT,262247.9,USD,SCT_0162
M,6,2,2020,AT01,,3,SCT_Test_s,PPT_AMOUNT,389662,USD,SCT_0162
M,7,3,2020,AT01,,3,SCT_Test_s,PPT_AMOUNT,335364.9,USD,SCT_0162
M,8,3,2020,AT01,,3,SCT_Test_s,PPT_AMOUNT,310304.6,USD,SCT_0162
M,9,3,2020,AT01,,3,SCT_Test_s,PPT_AMOUNT,302688.3,USD,SCT_0162
M,10,4,2020,AT01,,3,SCT_Test_s,PPT_AMOUNT,306373.6,USD,SCT_0162
M,11,4,2020,AT01,,3,SCT_Test_s,PPT_AMOUNT,357231.1,USD,SCT_0162
M,12,4,2020,AT01,,3,SCT_Test_s,PPT_AMOUNT,394084.4,USD,SCT_0162
M,1,1,2021,AT01,,3,SCT_Test_s,PPT_AMOUNT,340308.4,USD,SCT_0162
M,2,1,2021,AT01,,3,SCT_Test_s,PPT_AMOUNT,324682,USD,SCT_0162
M,3,1,2021,AT01,,3,SCT_Test_s,PPT_AMOUNT,319126,USD,SCT_0162
M,4,2,2021,AT01,,3,SCT_Test_s,PPT_AMOUNT,314958.9,USD,SCT_0162
M,5,2,2021,AT01,,3,SCT_Test_s,PPT_AMOUNT,304020.5,USD,SCT_0162
M,6,2,2021,AT01,,3,SCT_Test_s,PPT_AMOUNT,288220.4,USD,SCT_0162
M,7,3,2021,AT01,,3,SCT_Test_s,PPT_AMOUNT,249501.7,USD,SCT_0162
M,8,3,2021,AT01,,3,SCT_Test_s,PPT_AMOUNT,230923.6,USD,SCT_0162
M,9,3,2021,AT01,,3,SCT_Test_s,PPT_AMOUNT,225193.9,USD,SCT_0162
M,10,4,2021,AT01,,3,SCT_Test_s,PPT_AMOUNT,227971.9,USD,SCT_0162
M,11,4,2021,AT01,,3,SCT_Test_s,PPT_AMOUNT,266343.4,USD,SCT_0162
M,12,4,2021,AT01,,3,SCT_Test_s,PPT_AMOUNT,293429.2,USD,SCT_0162
M,1,1,2019,CA01,,7,SCT_Test_s,PPT_AMOUNT,102525,USD,SCT_0162
M,2,1,2019,CA01,,7,SCT_Test_s,PPT_AMOUNT,85915.6,USD,SCT_0162
M,3,1,2019,CA01,,7,SCT_Test_s,PPT_AMOUNT,84556.7,USD,SCT_0162
M,4,2,2019,CA01,,7,SCT_Test_s,PPT_AMOUNT,85840.1,USD,SCT_0162
M,5,2,2019,CA01,,7,SCT_Test_s,PPT_AMOUNT,85085.2,USD,SCT_0162
M,6,2,2019,CA01,,7,SCT_Test_s,PPT_AMOUNT,80857.3,USD,SCT_0162
M,7,3,2019,CA01,,7,SCT_Test_s,PPT_AMOUNT,63342,USD,SCT_0162
M,8,3,2019,CA01,,7,SCT_Test_s,PPT_AMOUNT,54584.4,USD,SCT_0162
M,9,3,2019,CA01,,7,SCT_Test_s,PPT_AMOUNT,45751.2,USD,SCT_0162
M,10,4,2019,CA01,,7,SCT_Test_s,PPT_AMOUNT,49224.1,USD,SCT_0162
M,11,4,2019,CA01,,7,SCT_Test_s,PPT_AMOUNT,60095.7,USD,SCT_0162
M,12,4,2019,CA01,,7,SCT_Test_s,PPT_AMOUNT,66512.9,USD,SCT_0162
M,1,1,2020,CA01,,7,SCT_Test_s,PPT_AMOUNT,152909,USD,SCT_0162
M,2,1,2020,CA01,,7,SCT_Test_s,PPT_AMOUNT,128055.4,USD,SCT_0162
M,3,1,2020,CA01,,7,SCT_Test_s,PPT_AMOUNT,45872.7,USD,SCT_0162
M,4,2,2020,CA01,,7,SCT_Test_s,PPT_AMOUNT,38416.6,USD,SCT_0162
M,5,2,2020,CA01,,7,SCT_Test_s,PPT_AMOUNT,76833.2,USD,SCT_0162
M,6,2,2020,CA01,,7,SCT_Test_s,PPT_AMOUNT,120244.2,USD,SCT_0162
M,7,3,2020,CA01,,7,SCT_Test_s,PPT_AMOUNT,94207.1,USD,SCT_0162
M,8,3,2020,CA01,,7,SCT_Test_s,PPT_AMOUNT,81306.9,USD,SCT_0162
M,9,3,2020,CA01,,7,SCT_Test_s,PPT_AMOUNT,67933.3,USD,SCT_0162
M,10,4,2020,CA01,,7,SCT_Test_s,PPT_AMOUNT,73495.7,USD,SCT_0162
M,11,4,2020,CA01,,7,SCT_Test_s,PPT_AMOUNT,89473.1,USD,SCT_0162
M,12,4,2020,CA01,,7,SCT_Test_s,PPT_AMOUNT,99059.5,USD,SCT_0162
M,1,1,2021,CA01,,7,SCT_Test_s,PPT_AMOUNT,104033.5,USD,SCT_0162
M,2,1,2021,CA01,,7,SCT_Test_s,PPT_AMOUNT,87179.8,USD,SCT_0162
M,3,1,2021,CA01,,7,SCT_Test_s,PPT_AMOUNT,85800.9,USD,SCT_0162
M,4,2,2021,CA01,,7,SCT_Test_s,PPT_AMOUNT,87103.2,USD,SCT_0162
M,5,2,2021,CA01,,7,SCT_Test_s,PPT_AMOUNT,86337.1,USD,SCT_0162
M,6,2,2021,CA01,,7,SCT_Test_s,PPT_AMOUNT,82047.1,USD,SCT_0162
M,7,3,2021,CA01,,7,SCT_Test_s,PPT_AMOUNT,64274,USD,SCT_0162
M,8,3,2021,CA01,,7,SCT_Test_s,PPT_AMOUNT,55387.5,USD,SCT_0162
M,9,3,2021,CA01,,7,SCT_Test_s,PPT_AMOUNT,46424.4,USD,SCT_0162
M,10,4,2021,CA01,,7,SCT_Test_s,PPT_AMOUNT,49948.4,USD,SCT_0162
M,11,4,2021,CA01,,7,SCT_Test_s,PPT_AMOUNT,60979.9,USD,SCT_0162
M,12,4,2021,CA01,,7,SCT_Test_s,PPT_AMOUNT,67491.6,USD,SCT_0162
M,1,1,2019,DE01,,1,SCT_Test_s,PPT_AMOUNT,223165.8,USD,SCT_0162
M,2,1,2019,DE01,,1,SCT_Test_s,PPT_AMOUNT,191583.2,USD,SCT_0162
M,3,1,2019,DE01,,1,SCT_Test_s,PPT_AMOUNT,146167,USD,SCT_0162
M,4,2,2019,DE01,,1,SCT_Test_s,PPT_AMOUNT,188059.6,USD,SCT_0162
M,5,2,2019,DE01,,1,SCT_Test_s,PPT_AMOUNT,186493.5,USD,SCT_0162
M,6,2,2019,DE01,,1,SCT_Test_s,PPT_AMOUNT,185188.4,USD,SCT_0162
M,7,3,2019,DE01,,1,SCT_Test_s,PPT_AMOUNT,163393.9,USD,SCT_0162
M,8,3,2019,DE01,,1,SCT_Test_s,PPT_AMOUNT,141860.3,USD,SCT_0162
M,9,3,2019,DE01,,1,SCT_Test_s,PPT_AMOUNT,134943.5,USD,SCT_0162
M,10,4,2019,DE01,,1,SCT_Test_s,PPT_AMOUNT,135335,USD,SCT_0162
M,11,4,2019,DE01,,1,SCT_Test_s,PPT_AMOUNT,139250.2,USD,SCT_0162
M,12,4,2019,DE01,,1,SCT_Test_s,PPT_AMOUNT,164568.4,USD,SCT_0162
M,1,1,2020,DE01,,1,SCT_Test_s,PPT_AMOUNT,318170.7,USD,SCT_0162
M,2,1,2020,DE01,,1,SCT_Test_s,PPT_AMOUNT,272773.6,USD,SCT_0162
M,3,1,2020,DE01,,1,SCT_Test_s,PPT_AMOUNT,95451.2,USD,SCT_0162
M,4,2,2020,DE01,,1,SCT_Test_s,PPT_AMOUNT,81832.1,USD,SCT_0162
M,5,2,2020,DE01,,1,SCT_Test_s,PPT_AMOUNT,163664.2,USD,SCT_0162
M,6,2,2020,DE01,,1,SCT_Test_s,PPT_AMOUNT,263772.5,USD,SCT_0162
M,7,3,2020,DE01,,1,SCT_Test_s,PPT_AMOUNT,232659.8,USD,SCT_0162
M,8,3,2020,DE01,,1,SCT_Test_s,PPT_AMOUNT,202329.9,USD,SCT_0162
M,9,3,2020,DE01,,1,SCT_Test_s,PPT_AMOUNT,192154.7,USD,SCT_0162
M,10,4,2020,DE01,,1,SCT_Test_s,PPT_AMOUNT,192741.8,USD,SCT_0162
M,11,4,2020,DE01,,1,SCT_Test_s,PPT_AMOUNT,198612.1,USD,SCT_0162
M,12,4,2020,DE01,,1,SCT_Test_s,PPT_AMOUNT,234616.6,USD,SCT_0162
M,1,1,2021,DE01,,1,SCT_Test_s,PPT_AMOUNT,232614.1,USD,SCT_0162
M,2,1,2021,DE01,,1,SCT_Test_s,PPT_AMOUNT,199694.4,USD,SCT_0162
M,3,1,2021,DE01,,1,SCT_Test_s,PPT_AMOUNT,152355.4,USD,SCT_0162
M,4,2,2021,DE01,,1,SCT_Test_s,PPT_AMOUNT,196021.6,USD,SCT_0162
M,5,2,2021,DE01,,1,SCT_Test_s,PPT_AMOUNT,194389.2,USD,SCT_0162
M,6,2,2021,DE01,,1,SCT_Test_s,PPT_AMOUNT,193028.9,USD,SCT_0162
M,7,3,2021,DE01,,1,SCT_Test_s,PPT_AMOUNT,170311.6,USD,SCT_0162
M,8,3,2021,DE01,,1,SCT_Test_s,PPT_AMOUNT,147866.4,USD,SCT_0162
M,9,3,2021,DE01,,1,SCT_Test_s,PPT_AMOUNT,140656.7,USD,SCT_0162
M,10,4,2021,DE01,,1,SCT_Test_s,PPT_AMOUNT,141064.8,USD,SCT_0162
M,11,4,2021,DE01,,1,SCT_Test_s,PPT_AMOUNT,145145.8,USD,SCT_0162
M,12,4,2021,DE01,,1,SCT_Test_s,PPT_AMOUNT,171535.9,USD,SCT_0162
M,1,1,2019,DK01,,2,SCT_Test_s,PPT_AMOUNT,40022.5,USD,SCT_0162
M,2,1,2019,DK01,,2,SCT_Test_s,PPT_AMOUNT,37878.4,USD,SCT_0162
M,3,1,2019,DK01,,2,SCT_Test_s,PPT_AMOUNT,37449.6,USD,SCT_0162
M,4,2,2019,DK01,,2,SCT_Test_s,PPT_AMOUNT,37664,USD,SCT_0162
M,5,2,2019,DK01,,2,SCT_Test_s,PPT_AMOUNT,37092.3,USD,SCT_0162
M,6,2,2019,DK01,,2,SCT_Test_s,PPT_AMOUNT,35091.1,USD,SCT_0162
M,7,3,2019,DK01,,2,SCT_Test_s,PPT_AMOUNT,32947.1,USD,SCT_0162
M,8,3,2019,DK01,,2,SCT_Test_s,PPT_AMOUNT,27586.9,USD,SCT_0162
M,9,3,2019,DK01,,2,SCT_Test_s,PPT_AMOUNT,28873.4,USD,SCT_0162
M,10,4,2019,DK01,,2,SCT_Test_s,PPT_AMOUNT,29802.5,USD,SCT_0162
M,11,4,2019,DK01,,2,SCT_Test_s,PPT_AMOUNT,32018,USD,SCT_0162
M,12,4,2019,DK01,,2,SCT_Test_s,PPT_AMOUNT,39164.9,USD,SCT_0162
M,1,1,2020,DK01,,2,SCT_Test_s,PPT_AMOUNT,84057.4,USD,SCT_0162
M,2,1,2020,DK01,,2,SCT_Test_s,PPT_AMOUNT,79926,USD,SCT_0162
M,3,1,2020,DK01,,2,SCT_Test_s,PPT_AMOUNT,25217.2,USD,SCT_0162
M,4,2,2020,DK01,,2,SCT_Test_s,PPT_AMOUNT,23977.8,USD,SCT_0162
M,5,2,2020,DK01,,2,SCT_Test_s,PPT_AMOUNT,47955.6,USD,SCT_0162
M,6,2,2020,DK01,,2,SCT_Test_s,PPT_AMOUNT,74046.8,USD,SCT_0162
M,7,3,2020,DK01,,2,SCT_Test_s,PPT_AMOUNT,69438.7,USD,SCT_0162
M,8,3,2020,DK01,,2,SCT_Test_s,PPT_AMOUNT,57998,USD,SCT_0162
M,9,3,2020,DK01,,2,SCT_Test_s,PPT_AMOUNT,61017.1,USD,SCT_0162
M,10,4,2020,DK01,,2,SCT_Test_s,PPT_AMOUNT,62606.1,USD,SCT_0162
M,11,4,2020,DK01,,2,SCT_Test_s,PPT_AMOUNT,67531.9,USD,SCT_0162
M,12,4,2020,DK01,,2,SCT_Test_s,PPT_AMOUNT,82786.2,USD,SCT_0162
M,1,1,2021,DK01,,2,SCT_Test_s,PPT_AMOUNT,40680.3,USD,SCT_0162
