ID_SOURCE,PERIOD_TYPE,PERIOD_YEAR,PERIOD_QUARTER,PERIOD_MONTH,ID_WEF_METRIC,ID_LINK_PLACE,ID_QD_STATUS,LINKS,LINK_TITLES
SCT_Test_s,M,2021,3,8,EAR,DI,NAV,www.google.com/search?q=EAR2,Mechanisms for reporting concerns about unethical or unlawful behaviour and lack of organizational integrity
SCT_Test_s,M,2021,3,8,EAR,DI,AVA,www.google.com/search?q=EAR3,Business Code of Conduct 
SCT_Test_s,M,2021,3,8,EAR,DI,AVA,www.google.com/search?q=EAR4,Compliance processes
SCT_Test_s,M,2021,3,9,EAR,DI,INP,www.google.com/search?q=EAR1,Mechansims for seeking advice about ethical and lawful behaviour and organizational integrity
SCT_Test_s,M,2021,3,9,EAR,DI,NAV,www.google.com/search?q=EAR2,Mechanisms for reporting concerns about unethical or unlawful behaviour and lack of organizational integrity
SCT_Test_s,M,2021,3,9,EAR,DI,AVA,www.google.com/search?q=EAR3,Business Code of Conduct 
SCT_Test_s,M,2021,3,9,EAR,DI,AVA,www.google.com/search?q=EAR4,Compliance processes
SCT_Test_s,M,2021,4,10,EAR,DI,INP,www.google.com/search?q=EAR1,Mechansims for seeking advice about ethical and lawful behaviour and organizational integrity
SCT_Test_s,M,2021,4,10,EAR,DI,NAV,www.google.com/search?q=EAR2,Mechanisms for reporting concerns about unethical or unlawful behaviour and lack of organizational integrity
SCT_Test_s,M,2021,4,10,EAR,DI,AVA,www.google.com/search?q=EAR3,Business Code of Conduct 
SCT_Test_s,M,2021,4,10,EAR,DI,AVA,www.google.com/search?q=EAR4,Compliance processes
SCT_Test_s,M,2021,4,11,EAR,DI,INP,www.google.com/search?q=EAR1,Mechansims for seeking advice about ethical and lawful behaviour and organizational integrity
SCT_Test_s,M,2021,4,11,EAR,DI,NAV,www.google.com/search?q=EAR2,Mechanisms for reporting concerns about unethical or unlawful behaviour and lack of organizational integrity
SCT_Test_s,M,2021,4,11,EAR,DI,AVA,www.google.com/search?q=EAR3,Business Code of Conduct 
SCT_Test_s,M,2021,4,11,EAR,DI,AVA,www.google.com/search?q=EAR4,Compliance processes
SCT_Test_s,M,2021,4,12,EAR,DI,INP,www.google.com/search?q=EAR1,Mechansims for seeking advice about ethical and lawful behaviour and organizational integrity
SCT_Test_s,M,2021,4,12,EAR,DI,NAV,www.google.com/search?q=EAR2,Mechanisms for reporting concerns about unethical or unlawful behaviour and lack of organizational integrity
SCT_Test_s,M,2021,4,12,EAR,DI,AVA,www.google.com/search?q=EAR3,Business Code of Conduct 
SCT_Test_s,M,2021,4,12,EAR,DI,AVA,www.google.com/search?q=EAR4,Compliance processes
SCT_Test_s,M,2020,1,1,EAR,DI,INP,www.google.com/search?q=EAR1,Mechansims for seeking advice about ethical and lawful behaviour and organizational integrity
SCT_Test_s,M,2020,1,1,EAR,DI,NAV,www.google.com/search?q=EAR2,Mechanisms for reporting concerns about unethical or unlawful behaviour and lack of organizational integrity
SCT_Test_s,M,2020,1,1,EAR,DI,AVA,www.google.com/search?q=EAR3,Business Code of Conduct 
SCT_Test_s,M,2020,1,1,EAR,DI,AVA,www.google.com/search?q=EAR4,Compliance processes
SCT_Test_s,M,2020,1,2,EAR,DI,INP,www.google.com/search?q=EAR1,Mechansims for seeking advice about ethical and lawful behaviour and organizational integrity
SCT_Test_s,M,2020,1,2,EAR,DI,NAV,www.google.com/search?q=EAR2,Mechanisms for reporting concerns about unethical or unlawful behaviour and lack of organizational integrity
SCT_Test_s,M,2020,1,2,EAR,DI,AVA,www.google.com/search?q=EAR3,Business Code of Conduct 
SCT_Test_s,M,2020,1,2,EAR,DI,AVA,www.google.com/search?q=EAR4,Compliance processes
SCT_Test_s,M,2020,1,3,EAR,DI,INP,www.google.com/search?q=EAR1,Mechansims for seeking advice about ethical and lawful behaviour and organizational integrity
SCT_Test_s,M,2020,1,3,EAR,DI,NAV,www.google.com/search?q=EAR2,Mechanisms for reporting concerns about unethical or unlawful behaviour and lack of organizational integrity
SCT_Test_s,M,2020,1,3,EAR,DI,AVA,www.google.com/search?q=EAR3,Business Code of Conduct 
SCT_Test_s,M,2020,1,3,EAR,DI,AVA,www.google.com/search?q=EAR4,Compliance processes
SCT_Test_s,M,2020,2,4,EAR,DI,INP,www.google.com/search?q=EAR1,Mechansims for seeking advice about ethical and lawful behaviour and organizational integrity
SCT_Test_s,M,2020,2,4,EAR,DI,NAV,www.google.com/search?q=EAR2,Mechanisms for reporting concerns about unethical or unlawful behaviour and lack of organizational integrity
SCT_Test_s,M,2020,2,4,EAR,DI,AVA,www.google.com/search?q=EAR3,Business Code of Conduct 
SCT_Test_s,M,2020,2,4,EAR,DI,AVA,www.google.com/search?q=EAR4,Compliance processes
SCT_Test_s,M,2020,2,5,EAR,DI,INP,www.google.com/search?q=EAR1,Mechansims for seeking advice about ethical and lawful behaviour and organizational integrity
SCT_Test_s,M,2020,2,5,EAR,DI,NAV,www.google.com/search?q=EAR2,Mechanisms for reporting concerns about unethical or unlawful behaviour and lack of organizational integrity
SCT_Test_s,M,2020,2,5,EAR,DI,AVA,www.google.com/search?q=EAR3,Business Code of Conduct 
SCT_Test_s,M,2020,2,5,EAR,DI,AVA,www.google.com/search?q=EAR4,Compliance processes
SCT_Test_s,M,2020,2,6,EAR,DI,INP,www.google.com/search?q=EAR1,Mechansims for seeking advice about ethical and lawful behaviour and organizational integrity
SCT_Test_s,M,2020,2,6,EAR,DI,NAV,www.google.com/search?q=EAR2,Mechanisms for reporting concerns about unethical or unlawful behaviour and lack of organizational integrity
SCT_Test_s,M,2020,2,6,EAR,DI,AVA,www.google.com/search?q=EAR3,Business Code of Conduct 
SCT_Test_s,M,2020,2,6,EAR,DI,AVA,www.google.com/search?q=EAR4,Compliance processes
SCT_Test_s,M,2020,3,7,EAR,DI,INP,www.google.com/search?q=EAR1,Mechansims for seeking advice about ethical and lawful behaviour and organizational integrity
SCT_Test_s,M,2020,3,7,EAR,DI,NAV,www.google.com/search?q=EAR2,Mechanisms for reporting concerns about unethical or unlawful behaviour and lack of organizational integrity
SCT_Test_s,M,2020,3,7,EAR,DI,AVA,www.google.com/search?q=EAR3,Business Code of Conduct 
SCT_Test_s,M,2020,3,7,EAR,DI,AVA,www.google.com/search?q=EAR4,Compliance processes
SCT_Test_s,M,2020,3,8,EAR,DI,INP,www.google.com/search?q=EAR1,Mechansims for seeking advice about ethical and lawful behaviour and organizational integrity
SCT_Test_s,M,2020,3,8,EAR,DI,NAV,www.google.com/search?q=EAR2,Mechanisms for reporting concerns about unethical or unlawful behaviour and lack of organizational integrity
SCT_Test_s,M,2020,3,8,EAR,DI,AVA,www.google.com/search?q=EAR3,Business Code of Conduct 
SCT_Test_s,M,2020,3,8,EAR,DI,AVA,www.google.com/search?q=EAR4,Compliance processes
SCT_Test_s,M,2020,3,9,EAR,DI,INP,www.google.com/search?q=EAR1,Mechansims for seeking advice about ethical and lawful behaviour and organizational integrity
SCT_Test_s,M,2020,3,9,EAR,DI,NAV,www.google.com/search?q=EAR2,Mechanisms for reporting concerns about unethical or unlawful behaviour and lack of organizational integrity
SCT_Test_s,M,2020,3,9,EAR,DI,AVA,www.google.com/search?q=EAR3,Business Code of Conduct 
SCT_Test_s,M,2020,3,9,EAR,DI,AVA,www.google.com/search?q=EAR4,Compliance processes
SCT_Test_s,M,2020,4,10,EAR,DI,INP,www.google.com/search?q=EAR1,Mechansims for seeking advice about ethical and lawful behaviour and organizational integrity
SCT_Test_s,M,2020,4,10,EAR,DI,NAV,www.google.com/search?q=EAR2,Mechanisms for reporting concerns about unethical or unlawful behaviour and lack of organizational integrity
SCT_Test_s,M,2020,4,10,EAR,DI,AVA,www.google.com/search?q=EAR3,Business Code of Conduct 
SCT_Test_s,M,2020,4,10,EAR,DI,AVA,www.google.com/search?q=EAR4,Compliance processes
SCT_Test_s,M,2020,4,11,EAR,DI,INP,www.google.com/search?q=EAR1,Mechansims for seeking advice about ethical and lawful behaviour and organizational integrity
SCT_Test_s,M,2020,4,11,EAR,DI,NAV,www.google.com/search?q=EAR2,Mechanisms for reporting concerns about unethical or unlawful behaviour and lack of organizational integrity
SCT_Test_s,M,2020,4,11,EAR,DI,AVA,www.google.com/search?q=EAR3,Business Code of Conduct 
SCT_Test_s,M,2020,4,11,EAR,DI,AVA,www.google.com/search?q=EAR4,Compliance processes
SCT_Test_s,M,2020,4,12,EAR,DI,INP,www.google.com/search?q=EAR1,Mechansims for seeking advice about ethical and lawful behaviour and organizational integrity
SCT_Test_s,M,2020,4,12,EAR,DI,NAV,www.google.com/search?q=EAR2,Mechanisms for reporting concerns about unethical or unlawful behaviour and lack of organizational integrity
SCT_Test_s,M,2020,4,12,EAR,DI,AVA,www.google.com/search?q=EAR3,Business Code of Conduct 
SCT_Test_s,M,2020,4,12,EAR,DI,AVA,www.google.com/search?q=EAR4,Compliance processes
SCT_Test_s,M,2019,1,1,EAR,DI,INP,www.google.com/search?q=EAR1,Mechansims for seeking advice about ethical and lawful behaviour and organizational integrity
SCT_Test_s,M,2019,1,1,EAR,DI,NAV,www.google.com/search?q=EAR2,Mechanisms for reporting concerns about unethical or unlawful behaviour and lack of organizational integrity
SCT_Test_s,M,2019,1,1,EAR,DI,AVA,www.google.com/search?q=EAR3,Business Code of Conduct 
SCT_Test_s,M,2019,1,1,EAR,DI,AVA,www.google.com/search?q=EAR4,Compliance processes
SCT_Test_s,M,2019,1,2,EAR,DI,INP,www.google.com/search?q=EAR1,Mechansims for seeking advice about ethical and lawful behaviour and organizational integrity
SCT_Test_s,M,2019,1,2,EAR,DI,NAV,www.google.com/search?q=EAR2,Mechanisms for reporting concerns about unethical or unlawful behaviour and lack of organizational integrity
SCT_Test_s,M,2019,1,2,EAR,DI,AVA,www.google.com/search?q=EAR3,Business Code of Conduct 
SCT_Test_s,M,2019,1,2,EAR,DI,AVA,www.google.com/search?q=EAR4,Compliance processes
SCT_Test_s,M,2019,1,3,EAR,DI,INP,www.google.com/search?q=EAR1,Mechansims for seeking advice about ethical and lawful behaviour and organizational integrity
SCT_Test_s,M,2019,1,3,EAR,DI,NAV,www.google.com/search?q=EAR2,Mechanisms for reporting concerns about unethical or unlawful behaviour and lack of organizational integrity
SCT_Test_s,M,2019,1,3,EAR,DI,AVA,www.google.com/search?q=EAR3,Business Code of Conduct 
SCT_Test_s,M,2019,1,3,EAR,DI,AVA,www.google.com/search?q=EAR4,Compliance processes
SCT_Test_s,M,2019,2,4,EAR,DI,INP,www.google.com/search?q=EAR1,Mechansims for seeking advice about ethical and lawful behaviour and organizational integrity
SCT_Test_s,M,2019,2,4,EAR,DI,NAV,www.google.com/search?q=EAR2,Mechanisms for reporting concerns about unethical or unlawful behaviour and lack of organizational integrity
SCT_Test_s,M,2019,2,4,EAR,DI,AVA,www.google.com/search?q=EAR3,Business Code of Conduct 
SCT_Test_s,M,2019,2,4,EAR,DI,AVA,www.google.com/search?q=EAR4,Compliance processes
SCT_Test_s,M,2019,2,5,EAR,DI,INP,www.google.com/search?q=EAR1,Mechansims for seeking advice about ethical and lawful behaviour and organizational integrity
SCT_Test_s,M,2019,2,5,EAR,DI,NAV,www.google.com/search?q=EAR2,Mechanisms for reporting concerns about unethical or unlawful behaviour and lack of organizational integrity
SCT_Test_s,M,2019,2,5,EAR,DI,AVA,www.google.com/search?q=EAR3,Business Code of Conduct 
SCT_Test_s,M,2019,2,5,EAR,DI,AVA,www.google.com/search?q=EAR4,Compliance processes
SCT_Test_s,M,2019,2,6,EAR,DI,INP,www.google.com/search?q=EAR1,Mechansims for seeking advice about ethical and lawful behaviour and organizational integrity
SCT_Test_s,M,2019,2,6,EAR,DI,NAV,www.google.com/search?q=EAR2,Mechanisms for reporting concerns about unethical or unlawful behaviour and lack of organizational integrity
SCT_Test_s,M,2019,2,6,EAR,DI,AVA,www.google.com/search?q=EAR3,Business Code of Conduct 
SCT_Test_s,M,2019,2,6,EAR,DI,AVA,www.google.com/search?q=EAR4,Compliance processes
SCT_Test_s,M,2019,3,7,EAR,DI,INP,www.google.com/search?q=EAR1,Mechansims for seeking advice about ethical and lawful behaviour and organizational integrity
SCT_Test_s,M,2019,3,7,EAR,DI,NAV,www.google.com/search?q=EAR2,Mechanisms for reporting concerns about unethical or unlawful behaviour and lack of organizational integrity
SCT_Test_s,M,2019,3,7,EAR,DI,AVA,www.google.com/search?q=EAR3,Business Code of Conduct 
SCT_Test_s,M,2019,3,7,EAR,DI,AVA,www.google.com/search?q=EAR4,Compliance processes
SCT_Test_s,M,2019,3,8,EAR,DI,INP,www.google.com/search?q=EAR1,Mechansims for seeking advice about ethical and lawful behaviour and organizational integrity
SCT_Test_s,M,2019,3,8,EAR,DI,NAV,www.google.com/search?q=EAR2,Mechanisms for reporting concerns about unethical or unlawful behaviour and lack of organizational integrity
SCT_Test_s,M,2019,3,8,EAR,DI,AVA,www.google.com/search?q=EAR3,Business Code of Conduct 
SCT_Test_s,M,2019,3,8,EAR,DI,AVA,www.google.com/search?q=EAR4,Compliance processes
SCT_Test_s,M,2019,3,9,EAR,DI,INP,www.google.com/search?q=EAR1,Mechansims for seeking advice about ethical and lawful behaviour and organizational integrity
SCT_Test_s,M,2019,3,9,EAR,DI,NAV,www.google.com/search?q=EAR2,Mechanisms for reporting concerns about unethical or unlawful behaviour and lack of organizational integrity
SCT_Test_s,M,2019,3,9,EAR,DI,AVA,www.google.com/search?q=EAR3,Business Code of Conduct 
SCT_Test_s,M,2019,3,9,EAR,DI,AVA,www.google.com/search?q=EAR4,Compliance processes
SCT_Test_s,M,2019,4,10,EAR,DI,INP,www.google.com/search?q=EAR1,Mechansims for seeking advice about ethical and lawful behaviour and organizational integrity
SCT_Test_s,M,2019,4,10,EAR,DI,NAV,www.google.com/search?q=EAR2,Mechanisms for reporting concerns about unethical or unlawful behaviour and lack of organizational integrity
SCT_Test_s,M,2019,4,10,EAR,DI,AVA,www.google.com/search?q=EAR3,Business Code of Conduct 
SCT_Test_s,M,2019,4,10,EAR,DI,AVA,www.google.com/search?q=EAR4,Compliance processes
SCT_Test_s,M,2019,4,11,EAR,DI,INP,www.google.com/search?q=EAR1,Mechansims for seeking advice about ethical and lawful behaviour and organizational integrity
SCT_Test_s,M,2019,4,11,EAR,DI,NAV,www.google.com/search?q=EAR2,Mechanisms for reporting concerns about unethical or unlawful behaviour and lack of organizational integrity
SCT_Test_s,M,2019,4,11,EAR,DI,AVA,www.google.com/search?q=EAR3,Business Code of Conduct 
SCT_Test_s,M,2019,4,11,EAR,DI,AVA,www.google.com/search?q=EAR4,Compliance processes
SCT_Test_s,M,2019,4,12,EAR,DI,INP,www.google.com/search?q=EAR1,Mechansims for seeking advice about ethical and lawful behaviour and organizational integrity
SCT_Test_s,M,2019,4,12,EAR,DI,NAV,www.google.com/search?q=EAR2,Mechanisms for reporting concerns about unethical or unlawful behaviour and lack of organizational integrity
SCT_Test_s,M,2019,4,12,EAR,DI,AVA,www.google.com/search?q=EAR3,Business Code of Conduct 
SCT_Test_s,M,2019,4,12,EAR,DI,AVA,www.google.com/search?q=EAR4,Compliance processes
SCT_Test_s,M,2020,1,3,GBC,DI,INP,www.google.com/search?q=GBC3,Governance Body skill matrix
SCT_Test_s,M,2019,1,1,GBC,DI,INP,www.google.com/search?q=GBC3,Governance Body skill matrix
SCT_Test_s,M,2019,1,2,GBC,DI,INP,www.google.com/search?q=GBC3,Governance Body skill matrix
SCT_Test_s,M,2022,2,4,GBC,DI,AVA,www.google.com/search?q=GBC1,Profiles of the Supervisory Board members
SCT_Test_s,M,2022,2,4,GBC,DI,AVA,www.google.com/search?q=GBC2,Profiles of the Supervisory Management members
SCT_Test_s,M,2022,2,4,GBC,DI,INP,www.google.com/search?q=GBC3,Governance Body skill matrix
SCT_Test_s,M,2022,2,5,GBC,DI,AVA,www.google.com/search?q=GBC1,Profiles of the Supervisory Board members
SCT_Test_s,M,2022,2,5,GBC,DI,AVA,www.google.com/search?q=GBC2,Profiles of the Supervisory Management members
SCT_Test_s,M,2022,2,5,GBC,DI,INP,www.google.com/search?q=GBC3,Governance Body skill matrix
SCT_Test_s,M,2022,2,6,GBC,DI,AVA,www.google.com/search?q=GBC1,Profiles of the Supervisory Board members
SCT_Test_s,M,2022,2,6,GBC,DI,AVA,www.google.com/search?q=GBC2,Profiles of the Supervisory Management members
SCT_Test_s,M,2022,2,6,GBC,DI,INP,www.google.com/search?q=GBC3,Governance Body skill matrix
SCT_Test_s,M,2022,3,7,GBC,DI,AVA,www.google.com/search?q=GBC1,Profiles of the Supervisory Board members
SCT_Test_s,M,2022,3,7,GBC,DI,AVA,www.google.com/search?q=GBC2,Profiles of the Supervisory Management members
SCT_Test_s,M,2022,3,7,GBC,DI,INP,www.google.com/search?q=GBC3,Governance Body skill matrix
SCT_Test_s,M,2022,3,8,GBC,DI,AVA,www.google.com/search?q=GBC1,Profiles of the Supervisory Board members
SCT_Test_s,M,2022,3,8,GBC,DI,AVA,www.google.com/search?q=GBC2,Profiles of the Supervisory Management members
SCT_Test_s,M,2022,3,8,GBC,DI,INP,www.google.com/search?q=GBC3,Governance Body skill matrix
SCT_Test_s,M,2022,3,9,GBC,DI,AVA,www.google.com/search?q=GBC1,Profiles of the Supervisory Board members
SCT_Test_s,M,2022,3,9,GBC,DI,AVA,www.google.com/search?q=GBC2,Profiles of the Supervisory Management members
SCT_Test_s,M,2022,3,9,GBC,DI,INP,www.google.com/search?q=GBC3,Governance Body skill matrix
SCT_Test_s,M,2022,4,10,GBC,DI,AVA,www.google.com/search?q=GBC1,Profiles of the Supervisory Board members
SCT_Test_s,M,2022,4,10,GBC,DI,AVA,www.google.com/search?q=GBC2,Profiles of the Supervisory Management members
SCT_Test_s,M,2022,4,10,GBC,DI,INP,www.google.com/search?q=GBC3,Governance Body skill matrix
SCT_Test_s,M,2022,4,11,GBC,DI,AVA,www.google.com/search?q=GBC1,Profiles of the Supervisory Board members
SCT_Test_s,M,2022,4,11,GBC,DI,AVA,www.google.com/search?q=GBC2,Profiles of the Supervisory Management members
SCT_Test_s,M,2022,4,11,GBC,DI,INP,www.google.com/search?q=GBC3,Governance Body skill matrix
SCT_Test_s,M,2022,4,12,GBC,DI,AVA,www.google.com/search?q=GBC1,Profiles of the Supervisory Board members
SCT_Test_s,M,2022,4,12,GBC,DI,AVA,www.google.com/search?q=GBC2,Profiles of the Supervisory Management members
SCT_Test_s,M,2022,4,12,GBC,DI,INP,www.google.com/search?q=GBC3,Governance Body skill matrix
SCT_Test_s,M,2019,1,3,GBC,DI,INP,www.google.com/search?q=GBC3,Governance Body skill matrix
SCT_Test_s,M,2022,1,1,GBC,DI,AVA,www.google.com/search?q=GBC1,Profiles of the Supervisory Board members
SCT_Test_s,M,2022,1,2,GBC,DI,AVA,www.google.com/search?q=GBC1,Profiles of the Supervisory Board members
SCT_Test_s,M,2022,1,3,GBC,DI,AVA,www.google.com/search?q=GBC1,Profiles of the Supervisory Board members
SCT_Test_s,M,2021,1,1,GBC,DI,AVA,www.google.com/search?q=GBC1,Profiles of the Supervisory Board members
SCT_Test_s,M,2021,1,2,GBC,DI,AVA,www.google.com/search?q=GBC1,Profiles of the Supervisory Board members
SCT_Test_s,M,2021,1,3,GBC,DI,AVA,www.google.com/search?q=GBC1,Profiles of the Supervisory Board members
SCT_Test_s,M,2020,1,1,GBC,DI,AVA,www.google.com/search?q=GBC1,Profiles of the Supervisory Board members
SCT_Test_s,M,2021,2,4,GBC,DI,AVA,www.google.com/search?q=GBC1,Profiles of the Supervisory Board members
SCT_Test_s,M,2021,2,4,GBC,DI,AVA,www.google.com/search?q=GBC2,Profiles of the Supervisory Management members
SCT_Test_s,M,2021,2,4,GBC,DI,INP,www.google.com/search?q=GBC3,Governance Body skill matrix
SCT_Test_s,M,2021,2,5,GBC,DI,AVA,www.google.com/search?q=GBC1,Profiles of the Supervisory Board members
SCT_Test_s,M,2021,2,5,GBC,DI,AVA,www.google.com/search?q=GBC2,Profiles of the Supervisory Management members
SCT_Test_s,M,2021,2,5,GBC,DI,INP,www.google.com/search?q=GBC3,Governance Body skill matrix
SCT_Test_s,M,2021,2,6,GBC,DI,AVA,www.google.com/search?q=GBC1,Profiles of the Supervisory Board members
SCT_Test_s,M,2021,2,6,GBC,DI,AVA,www.google.com/search?q=GBC2,Profiles of the Supervisory Management members
SCT_Test_s,M,2021,2,6,GBC,DI,INP,www.google.com/search?q=GBC3,Governance Body skill matrix
SCT_Test_s,M,2021,3,7,GBC,DI,AVA,www.google.com/search?q=GBC1,Profiles of the Supervisory Board members
SCT_Test_s,M,2021,3,7,GBC,DI,AVA,www.google.com/search?q=GBC2,Profiles of the Supervisory Management members
SCT_Test_s,M,2021,3,7,GBC,DI,INP,www.google.com/search?q=GBC3,Governance Body skill matrix
SCT_Test_s,M,2021,3,8,GBC,DI,AVA,www.google.com/search?q=GBC1,Profiles of the Supervisory Board members
SCT_Test_s,M,2021,3,8,GBC,DI,AVA,www.google.com/search?q=GBC2,Profiles of the Supervisory Management members
SCT_Test_s,M,2021,3,8,GBC,DI,INP,www.google.com/search?q=GBC3,Governance Body skill matrix
SCT_Test_s,M,2021,3,9,GBC,DI,AVA,www.google.com/search?q=GBC1,Profiles of the Supervisory Board members
SCT_Test_s,M,2021,3,9,GBC,DI,AVA,www.google.com/search?q=GBC2,Profiles of the Supervisory Management members
SCT_Test_s,M,2021,3,9,GBC,DI,INP,www.google.com/search?q=GBC3,Governance Body skill matrix
SCT_Test_s,M,2021,4,10,GBC,DI,AVA,www.google.com/search?q=GBC1,Profiles of the Supervisory Board members
SCT_Test_s,M,2021,4,10,GBC,DI,AVA,www.google.com/search?q=GBC2,Profiles of the Supervisory Management members
SCT_Test_s,M,2021,4,10,GBC,DI,INP,www.google.com/search?q=GBC3,Governance Body skill matrix
SCT_Test_s,M,2021,4,11,GBC,DI,AVA,www.google.com/search?q=GBC1,Profiles of the Supervisory Board members
SCT_Test_s,M,2021,4,11,GBC,DI,AVA,www.google.com/search?q=GBC2,Profiles of the Supervisory Management members
SCT_Test_s,M,2021,4,11,GBC,DI,INP,www.google.com/search?q=GBC3,Governance Body skill matrix
SCT_Test_s,M,2021,4,12,GBC,DI,AVA,www.google.com/search?q=GBC1,Profiles of the Supervisory Board members
SCT_Test_s,M,2021,4,12,GBC,DI,AVA,www.google.com/search?q=GBC2,Profiles of the Supervisory Management members
SCT_Test_s,M,2021,4,12,GBC,DI,INP,www.google.com/search?q=GBC3,Governance Body skill matrix
SCT_Test_s,M,2020,1,2,GBC,DI,AVA,www.google.com/search?q=GBC1,Profiles of the Supervisory Board members
SCT_Test_s,M,2020,1,3,GBC,DI,AVA,www.google.com/search?q=GBC1,Profiles of the Supervisory Board members
SCT_Test_s,M,2019,1,1,GBC,DI,AVA,www.google.com/search?q=GBC1,Profiles of the Supervisory Board members
SCT_Test_s,M,2019,1,2,GBC,DI,AVA,www.google.com/search?q=GBC1,Profiles of the Supervisory Board members
SCT_Test_s,M,2019,1,3,GBC,DI,AVA,www.google.com/search?q=GBC1,Profiles of the Supervisory Board members
SCT_Test_s,M,2022,1,1,GBC,DI,AVA,www.google.com/search?q=GBC2,Profiles of the Supervisory Management members
SCT_Test_s,M,2022,1,2,GBC,DI,AVA,www.google.com/search?q=GBC2,Profiles of the Supervisory Management members
SCT_Test_s,M,2022,1,3,GBC,DI,AVA,www.google.com/search?q=GBC2,Profiles of the Supervisory Management members
SCT_Test_s,M,2020,2,4,GBC,DI,AVA,www.google.com/search?q=GBC1,Profiles of the Supervisory Board members
SCT_Test_s,M,2020,2,4,GBC,DI,AVA,www.google.com/search?q=GBC2,Profiles of the Supervisory Management members
SCT_Test_s,M,2020,2,4,GBC,DI,INP,www.google.com/search?q=GBC3,Governance Body skill matrix
SCT_Test_s,M,2020,2,5,GBC,DI,AVA,www.google.com/search?q=GBC1,Profiles of the Supervisory Board members
SCT_Test_s,M,2020,2,5,GBC,DI,AVA,www.google.com/search?q=GBC2,Profiles of the Supervisory Management members
SCT_Test_s,M,2020,2,5,GBC,DI,INP,www.google.com/search?q=GBC3,Governance Body skill matrix
SCT_Test_s,M,2020,2,6,GBC,DI,AVA,www.google.com/search?q=GBC1,Profiles of the Supervisory Board members
SCT_Test_s,M,2020,2,6,GBC,DI,AVA,www.google.com/search?q=GBC2,Profiles of the Supervisory Management members
SCT_Test_s,M,2020,2,6,GBC,DI,INP,www.google.com/search?q=GBC3,Governance Body skill matrix
SCT_Test_s,M,2020,3,7,GBC,DI,AVA,www.google.com/search?q=GBC1,Profiles of the Supervisory Board members
SCT_Test_s,M,2020,3,7,GBC,DI,AVA,www.google.com/search?q=GBC2,Profiles of the Supervisory Management members
SCT_Test_s,M,2020,3,7,GBC,DI,INP,www.google.com/search?q=GBC3,Governance Body skill matrix
SCT_Test_s,M,2020,3,8,GBC,DI,AVA,www.google.com/search?q=GBC1,Profiles of the Supervisory Board members
SCT_Test_s,M,2020,3,8,GBC,DI,AVA,www.google.com/search?q=GBC2,Profiles of the Supervisory Management members
SCT_Test_s,M,2020,3,8,GBC,DI,INP,www.google.com/search?q=GBC3,Governance Body skill matrix
SCT_Test_s,M,2020,3,9,GBC,DI,AVA,www.google.com/search?q=GBC1,Profiles of the Supervisory Board members
SCT_Test_s,M,2020,3,9,GBC,DI,AVA,www.google.com/search?q=GBC2,Profiles of the Supervisory Management members
SCT_Test_s,M,2020,3,9,GBC,DI,INP,www.google.com/search?q=GBC3,Governance Body skill matrix
SCT_Test_s,M,2020,4,10,GBC,DI,AVA,www.google.com/search?q=GBC1,Profiles of the Supervisory Board members
SCT_Test_s,M,2020,4,10,GBC,DI,AVA,www.google.com/search?q=GBC2,Profiles of the Supervisory Management members
SCT_Test_s,M,2020,4,10,GBC,DI,INP,www.google.com/search?q=GBC3,Governance Body skill matrix
SCT_Test_s,M,2020,4,11,GBC,DI,AVA,www.google.com/search?q=GBC1,Profiles of the Supervisory Board members
SCT_Test_s,M,2020,4,11,GBC,DI,AVA,www.google.com/search?q=GBC2,Profiles of the Supervisory Management members
SCT_Test_s,M,2020,4,11,GBC,DI,INP,www.google.com/search?q=GBC3,Governance Body skill matrix
SCT_Test_s,M,2020,4,12,GBC,DI,AVA,www.google.com/search?q=GBC1,Profiles of the Supervisory Board members
SCT_Test_s,M,2020,4,12,GBC,DI,AVA,www.google.com/search?q=GBC2,Profiles of the Supervisory Management members
SCT_Test_s,M,2020,4,12,GBC,DI,INP,www.google.com/search?q=GBC3,Governance Body skill matrix
SCT_Test_s,M,2021,1,1,GBC,DI,AVA,www.google.com/search?q=GBC2,Profiles of the Supervisory Management members
SCT_Test_s,M,2021,1,2,GBC,DI,AVA,www.google.com/search?q=GBC2,Profiles of the Supervisory Management members
SCT_Test_s,M,2021,1,3,GBC,DI,AVA,www.google.com/search?q=GBC2,Profiles of the Supervisory Management members
SCT_Test_s,M,2020,1,1,GBC,DI,AVA,www.google.com/search?q=GBC2,Profiles of the Supervisory Management members
SCT_Test_s,M,2020,1,2,GBC,DI,AVA,www.google.com/search?q=GBC2,Profiles of the Supervisory Management members
SCT_Test_s,M,2020,1,3,GBC,DI,AVA,www.google.com/search?q=GBC2,Profiles of the Supervisory Management members
SCT_Test_s,M,2019,1,1,GBC,DI,AVA,www.google.com/search?q=GBC2,Profiles of the Supervisory Management members
SCT_Test_s,M,2019,1,2,GBC,DI,AVA,www.google.com/search?q=GBC2,Profiles of the Supervisory Management members
SCT_Test_s,M,2019,1,3,GBC,DI,AVA,www.google.com/search?q=GBC2,Profiles of the Supervisory Management members
SCT_Test_s,M,2019,2,4,GBC,DI,AVA,www.google.com/search?q=GBC1,Profiles of the Supervisory Board members
SCT_Test_s,M,2019,2,4,GBC,DI,AVA,www.google.com/search?q=GBC2,Profiles of the Supervisory Management members
