ID_SOURCE,ID_MEASURE,MEASURE_VALUE_CHAR,MEASURE_UNIT,PERIOD_TYPE,PERIOD_YEAR,PERIOD_MONTH,PERIOD_QUARTER,ID_EMISSION_SOURCE,ID_GAS_TYPE,ID_BUSINESS_LOC,ID_ORG_UNIT,ID_COMPANY_CODE,ID_SCOPE
SCT_Test_s,EMS_QUANTITY_CO2E,21,t,M,2019,5,2,COL_CO2q,1,4,50000256,AR01,1
SCT_Test_s,EMS_QUANTITY_CO2E,43,t,M,2019,5,2,FOI_CO2q,1,4,50000256,AR01,1
SCT_Test_s,EMS_QUANTITY_CO2E,20,t,M,2019,5,2,GAS_CO2q,1,4,50000256,AR01,1
SCT_Test_s,EMS_QUANTITY_CO2E,900,t,M,2019,5,2,CWA_CO2q,1,4,50000256,AR01,2
SCT_Test_s,EMS_QUANTITY_CO2E,280,t,M,2019,5,2,HWA_CO2q,1,4,50000256,AR01,2
SCT_Test_s,EMS_QUANTITY_CO2E,1650,t,M,2019,5,2,ELE_CO2q,1,4,50000256,AR01,2
SCT_Test_s,EMS_QUANTITY_CO2E,0,t,M,2019,5,2,STE_CO2q,1,4,50000256,AR01,2
SCT_Test_s,EMS_QUANTITY_CO2E,99560,t,M,2019,5,2,COL_CO2q,1,4,50000055,AR01,1
SCT_Test_s,EMS_QUANTITY_CO2E,81300,t,M,2019,5,2,FOI_CO2q,1,4,50000055,AR01,1
SCT_Test_s,EMS_QUANTITY_CO2E,60950,t,M,2019,5,2,GAS_CO2q,1,4,50000055,AR01,1
SCT_Test_s,EMS_QUANTITY_CO2E,3050,t,M,2019,5,2,CWA_CO2q,1,4,50000055,AR01,2
SCT_Test_s,EMS_QUANTITY_CO2E,1090,t,M,2019,5,2,HWA_CO2q,1,4,50000055,AR01,2
SCT_Test_s,EMS_QUANTITY_CO2E,5530,t,M,2019,5,2,ELE_CO2q,1,4,50000055,AR01,2
SCT_Test_s,EMS_QUANTITY_CO2E,90200,t,M,2019,5,2,STE_CO2q,1,4,50000055,AR01,2
SCT_Test_s,EMS_QUANTITY_CO2E,8,t,M,2019,5,2,COL_CO2q,1,7,50000257,CA01,1
SCT_Test_s,EMS_QUANTITY_CO2E,20,t,M,2019,5,2,FOI_CO2q,1,7,50000257,CA01,1
SCT_Test_s,EMS_QUANTITY_CO2E,7,t,M,2019,5,2,GAS_CO2q,1,7,50000257,CA01,1
SCT_Test_s,EMS_QUANTITY_CO2E,12,t,M,2019,5,2,CWA_CO2q,1,7,50000257,CA01,2
SCT_Test_s,EMS_QUANTITY_CO2E,440,t,M,2019,5,2,HWA_CO2q,1,7,50000257,CA01,2
SCT_Test_s,EMS_QUANTITY_CO2E,640,t,M,2019,5,2,ELE_CO2q,1,7,50000257,CA01,2
SCT_Test_s,EMS_QUANTITY_CO2E,0,t,M,2019,5,2,STE_CO2q,1,7,50000257,CA01,2
SCT_Test_s,EMS_QUANTITY_CO2E,18,t,M,2019,6,2,COL_CO2q,1,1,50000761,DE01,1
SCT_Test_s,EMS_QUANTITY_CO2E,27,t,M,2019,6,2,FOI_CO2q,1,1,50000761,DE01,1
SCT_Test_s,EMS_QUANTITY_CO2E,40,t,M,2019,6,2,GAS_CO2q,1,1,50000761,DE01,1
SCT_Test_s,EMS_QUANTITY_CO2E,53,t,M,2019,6,2,CWA_CO2q,1,1,50000761,DE01,2
SCT_Test_s,EMS_QUANTITY_CO2E,181,t,M,2019,6,2,HWA_CO2q,1,1,50000761,DE01,2
SCT_Test_s,EMS_QUANTITY_CO2E,1100,t,M,2019,6,2,ELE_CO2q,1,1,50000761,DE01,2
SCT_Test_s,EMS_QUANTITY_CO2E,0,t,M,2019,6,2,STE_CO2q,1,1,50000761,DE01,2
SCT_Test_s,EMS_QUANTITY_CO2E,22,t,M,2019,6,2,COL_CO2q,1,2,50001035,DK01,1
SCT_Test_s,EMS_QUANTITY_CO2E,10,t,M,2019,6,2,FOI_CO2q,1,2,50001035,DK01,1
SCT_Test_s,EMS_QUANTITY_CO2E,17,t,M,2019,6,2,GAS_CO2q,1,2,50001035,DK01,1
SCT_Test_s,EMS_QUANTITY_CO2E,22,t,M,2019,6,2,CWA_CO2q,1,2,50001035,DK01,2
SCT_Test_s,EMS_QUANTITY_CO2E,120,t,M,2019,6,2,HWA_CO2q,1,2,50001035,DK01,2
SCT_Test_s,EMS_QUANTITY_CO2E,300,t,M,2019,6,2,ELE_CO2q,1,2,50001035,DK01,2
SCT_Test_s,EMS_QUANTITY_CO2E,0,t,M,2019,6,2,STE_CO2q,1,2,50001035,DK01,2
SCT_Test_s,EMS_QUANTITY_CO2E,60,t,M,2019,6,2,COL_CO2q,1,3,50000827,AT01,1
SCT_Test_s,EMS_QUANTITY_CO2E,38,t,M,2019,6,2,FOI_CO2q,1,3,50000827,AT01,1
SCT_Test_s,EMS_QUANTITY_CO2E,60,t,M,2019,6,2,GAS_CO2q,1,3,50000827,AT01,1
SCT_Test_s,EMS_QUANTITY_CO2E,60,t,M,2019,6,2,CWA_CO2q,1,3,50000827,AT01,2
SCT_Test_s,EMS_QUANTITY_CO2E,442,t,M,2019,6,2,HWA_CO2q,1,3,50000827,AT01,2
SCT_Test_s,EMS_QUANTITY_CO2E,1000,t,M,2019,6,2,ELE_CO2q,1,3,50000827,AT01,2
SCT_Test_s,EMS_QUANTITY_CO2E,0,t,M,2019,6,2,STE_CO2q,1,3,50000827,AT01,2
SCT_Test_s,EMS_QUANTITY_CO2E,34,t,M,2019,6,2,COL_CO2q,1,5,50000056,MX01,1
SCT_Test_s,EMS_QUANTITY_CO2E,85,t,M,2019,6,2,FOI_CO2q,1,5,50000056,MX01,1
SCT_Test_s,EMS_QUANTITY_CO2E,120,t,M,2019,6,2,GAS_CO2q,1,5,50000056,MX01,1
SCT_Test_s,EMS_QUANTITY_CO2E,800,t,M,2019,6,2,CWA_CO2q,1,5,50000056,MX01,2
SCT_Test_s,EMS_QUANTITY_CO2E,200,t,M,2019,6,2,HWA_CO2q,1,5,50000056,MX01,2
SCT_Test_s,EMS_QUANTITY_CO2E,1900,t,M,2019,6,2,ELE_CO2q,1,5,50000056,MX01,2
SCT_Test_s,EMS_QUANTITY_CO2E,0,t,M,2019,6,2,STE_CO2q,1,5,50000056,MX01,2
SCT_Test_s,EMS_QUANTITY_CO2E,18,t,M,2019,6,2,COL_CO2q,1,4,50000256,AR01,1
SCT_Test_s,EMS_QUANTITY_CO2E,41,t,M,2019,6,2,FOI_CO2q,1,4,50000256,AR01,1
SCT_Test_s,EMS_QUANTITY_CO2E,19,t,M,2019,6,2,GAS_CO2q,1,4,50000256,AR01,1
SCT_Test_s,EMS_QUANTITY_CO2E,799,t,M,2019,6,2,CWA_CO2q,1,4,50000256,AR01,2
SCT_Test_s,EMS_QUANTITY_CO2E,300,t,M,2019,6,2,HWA_CO2q,1,4,50000256,AR01,2
SCT_Test_s,EMS_QUANTITY_CO2E,1700,t,M,2019,6,2,ELE_CO2q,1,4,50000256,AR01,2
SCT_Test_s,EMS_QUANTITY_CO2E,0,t,M,2019,6,2,STE_CO2q,1,4,50000256,AR01,2
SCT_Test_s,EMS_QUANTITY_CO2E,99690,t,M,2019,6,2,COL_CO2q,1,4,50000055,AR01,1
SCT_Test_s,EMS_QUANTITY_CO2E,81400,t,M,2019,6,2,FOI_CO2q,1,4,50000055,AR01,1
SCT_Test_s,EMS_QUANTITY_CO2E,61000,t,M,2019,6,2,GAS_CO2q,1,4,50000055,AR01,1
SCT_Test_s,EMS_QUANTITY_CO2E,2900,t,M,2019,6,2,CWA_CO2q,1,4,50000055,AR01,2
SCT_Test_s,EMS_QUANTITY_CO2E,1100,t,M,2019,6,2,HWA_CO2q,1,4,50000055,AR01,2
SCT_Test_s,EMS_QUANTITY_CO2E,5555,t,M,2019,6,2,ELE_CO2q,1,4,50000055,AR01,2
SCT_Test_s,EMS_QUANTITY_CO2E,90100,t,M,2019,6,2,STE_CO2q,1,4,50000055,AR01,2
SCT_Test_s,EMS_QUANTITY_CO2E,9,t,M,2019,6,2,COL_CO2q,1,7,50000257,CA01,1
SCT_Test_s,EMS_QUANTITY_CO2E,21,t,M,2019,6,2,FOI_CO2q,1,7,50000257,CA01,1
SCT_Test_s,EMS_QUANTITY_CO2E,8,t,M,2019,6,2,GAS_CO2q,1,7,50000257,CA01,1
SCT_Test_s,EMS_QUANTITY_CO2E,13,t,M,2019,6,2,CWA_CO2q,1,7,50000257,CA01,2
SCT_Test_s,EMS_QUANTITY_CO2E,360,t,M,2019,6,2,HWA_CO2q,1,7,50000257,CA01,2
SCT_Test_s,EMS_QUANTITY_CO2E,660,t,M,2019,6,2,ELE_CO2q,1,7,50000257,CA01,2
SCT_Test_s,EMS_QUANTITY_CO2E,0,t,M,2019,6,2,STE_CO2q,1,7,50000257,CA01,2
SCT_Test_s,EMS_QUANTITY_CO2E,17,t,M,2019,7,3,COL_CO2q,1,1,50000761,DE01,1
SCT_Test_s,EMS_QUANTITY_CO2E,26,t,M,2019,7,3,FOI_CO2q,1,1,50000761,DE01,1
SCT_Test_s,EMS_QUANTITY_CO2E,39,t,M,2019,7,3,GAS_CO2q,1,1,50000761,DE01,1
SCT_Test_s,EMS_QUANTITY_CO2E,59,t,M,2019,7,3,CWA_CO2q,1,1,50000761,DE01,2
SCT_Test_s,EMS_QUANTITY_CO2E,112,t,M,2019,7,3,HWA_CO2q,1,1,50000761,DE01,2
SCT_Test_s,EMS_QUANTITY_CO2E,999,t,M,2019,7,3,ELE_CO2q,1,1,50000761,DE01,2
SCT_Test_s,EMS_QUANTITY_CO2E,0,t,M,2019,7,3,STE_CO2q,1,1,50000761,DE01,2
SCT_Test_s,EMS_QUANTITY_CO2E,21,t,M,2019,7,3,COL_CO2q,1,2,50001035,DK01,1
SCT_Test_s,EMS_QUANTITY_CO2E,10,t,M,2019,7,3,FOI_CO2q,1,2,50001035,DK01,1
SCT_Test_s,EMS_QUANTITY_CO2E,16,t,M,2019,7,3,GAS_CO2q,1,2,50001035,DK01,1
SCT_Test_s,EMS_QUANTITY_CO2E,30,t,M,2019,7,3,CWA_CO2q,1,2,50001035,DK01,2
SCT_Test_s,EMS_QUANTITY_CO2E,87,t,M,2019,7,3,HWA_CO2q,1,2,50001035,DK01,2
SCT_Test_s,EMS_QUANTITY_CO2E,297,t,M,2019,7,3,ELE_CO2q,1,2,50001035,DK01,2
SCT_Test_s,EMS_QUANTITY_CO2E,0,t,M,2019,7,3,STE_CO2q,1,2,50001035,DK01,2
SCT_Test_s,EMS_QUANTITY_CO2E,58,t,M,2019,7,3,COL_CO2q,1,3,50000827,AT01,1
SCT_Test_s,EMS_QUANTITY_CO2E,36,t,M,2019,7,3,FOI_CO2q,1,3,50000827,AT01,1
SCT_Test_s,EMS_QUANTITY_CO2E,59,t,M,2019,7,3,GAS_CO2q,1,3,50000827,AT01,1
SCT_Test_s,EMS_QUANTITY_CO2E,85,t,M,2019,7,3,CWA_CO2q,1,3,50000827,AT01,2
SCT_Test_s,EMS_QUANTITY_CO2E,299,t,M,2019,7,3,HWA_CO2q,1,3,50000827,AT01,2
SCT_Test_s,EMS_QUANTITY_CO2E,900,t,M,2019,7,3,ELE_CO2q,1,3,50000827,AT01,2
SCT_Test_s,EMS_QUANTITY_CO2E,0,t,M,2019,7,3,STE_CO2q,1,3,50000827,AT01,2
SCT_Test_s,EMS_QUANTITY_CO2E,32,t,M,2019,7,3,COL_CO2q,1,5,50000056,MX01,1
SCT_Test_s,EMS_QUANTITY_CO2E,83,t,M,2019,7,3,FOI_CO2q,1,5,50000056,MX01,1
SCT_Test_s,EMS_QUANTITY_CO2E,119,t,M,2019,7,3,GAS_CO2q,1,5,50000056,MX01,1
SCT_Test_s,EMS_QUANTITY_CO2E,810,t,M,2019,7,3,CWA_CO2q,1,5,50000056,MX01,2
SCT_Test_s,EMS_QUANTITY_CO2E,190,t,M,2019,7,3,HWA_CO2q,1,5,50000056,MX01,2
SCT_Test_s,EMS_QUANTITY_CO2E,1850,t,M,2019,7,3,ELE_CO2q,1,5,50000056,MX01,2
SCT_Test_s,EMS_QUANTITY_CO2E,0,t,M,2019,7,3,STE_CO2q,1,5,50000056,MX01,2
SCT_Test_s,EMS_QUANTITY_CO2E,20,t,M,2019,7,3,COL_CO2q,1,4,50000256,AR01,1
SCT_Test_s,EMS_QUANTITY_CO2E,40,t,M,2019,7,3,FOI_CO2q,1,4,50000256,AR01,1
SCT_Test_s,EMS_QUANTITY_CO2E,23,t,M,2019,7,3,GAS_CO2q,1,4,50000256,AR01,1
SCT_Test_s,EMS_QUANTITY_CO2E,600,t,M,2019,7,3,CWA_CO2q,1,4,50000256,AR01,2
SCT_Test_s,EMS_QUANTITY_CO2E,550,t,M,2019,7,3,HWA_CO2q,1,4,50000256,AR01,2
SCT_Test_s,EMS_QUANTITY_CO2E,1600,t,M,2019,7,3,ELE_CO2q,1,4,50000256,AR01,2
SCT_Test_s,EMS_QUANTITY_CO2E,0,t,M,2019,7,3,STE_CO2q,1,4,50000256,AR01,2
SCT_Test_s,EMS_QUANTITY_CO2E,99800,t,M,2019,7,3,COL_CO2q,1,4,50000055,AR01,1
SCT_Test_s,EMS_QUANTITY_CO2E,81450,t,M,2019,7,3,FOI_CO2q,1,4,50000055,AR01,1
SCT_Test_s,EMS_QUANTITY_CO2E,61900,t,M,2019,7,3,GAS_CO2q,1,4,50000055,AR01,1
SCT_Test_s,EMS_QUANTITY_CO2E,2500,t,M,2019,7,3,CWA_CO2q,1,4,50000055,AR01,2
SCT_Test_s,EMS_QUANTITY_CO2E,1500,t,M,2019,7,3,HWA_CO2q,1,4,50000055,AR01,2
SCT_Test_s,EMS_QUANTITY_CO2E,5600,t,M,2019,7,3,ELE_CO2q,1,4,50000055,AR01,2
SCT_Test_s,EMS_QUANTITY_CO2E,90150,t,M,2019,7,3,STE_CO2q,1,4,50000055,AR01,2
SCT_Test_s,EMS_QUANTITY_CO2E,8,t,M,2019,7,3,COL_CO2q,1,7,50000257,CA01,1
SCT_Test_s,EMS_QUANTITY_CO2E,20,t,M,2019,7,3,FOI_CO2q,1,7,50000257,CA01,1
SCT_Test_s,EMS_QUANTITY_CO2E,7,t,M,2019,7,3,GAS_CO2q,1,7,50000257,CA01,1
SCT_Test_s,EMS_QUANTITY_CO2E,12,t,M,2019,7,3,CWA_CO2q,1,7,50000257,CA01,2
SCT_Test_s,EMS_QUANTITY_CO2E,236,t,M,2019,7,3,HWA_CO2q,1,7,50000257,CA01,2
SCT_Test_s,EMS_QUANTITY_CO2E,556,t,M,2019,7,3,ELE_CO2q,1,7,50000257,CA01,2
SCT_Test_s,EMS_QUANTITY_CO2E,0,t,M,2019,7,3,STE_CO2q,1,7,50000257,CA01,2
SCT_Test_s,EMS_QUANTITY_CO2E,16,t,M,2019,8,3,COL_CO2q,1,1,50000761,DE01,1
SCT_Test_s,EMS_QUANTITY_CO2E,24,t,M,2019,8,3,FOI_CO2q,1,1,50000761,DE01,1
SCT_Test_s,EMS_QUANTITY_CO2E,38,t,M,2019,8,3,GAS_CO2q,1,1,50000761,DE01,1
SCT_Test_s,EMS_QUANTITY_CO2E,69,t,M,2019,8,3,CWA_CO2q,1,1,50000761,DE01,2
SCT_Test_s,EMS_QUANTITY_CO2E,90,t,M,2019,8,3,HWA_CO2q,1,1,50000761,DE01,2
SCT_Test_s,EMS_QUANTITY_CO2E,850,t,M,2019,8,3,ELE_CO2q,1,1,50000761,DE01,2
SCT_Test_s,EMS_QUANTITY_CO2E,0,t,M,2019,8,3,STE_CO2q,1,1,50000761,DE01,2
SCT_Test_s,EMS_QUANTITY_CO2E,20,t,M,2019,8,3,COL_CO2q,1,2,50001035,DK01,1
SCT_Test_s,EMS_QUANTITY_CO2E,10,t,M,2019,8,3,FOI_CO2q,1,2,50001035,DK01,1
SCT_Test_s,EMS_QUANTITY_CO2E,16,t,M,2019,8,3,GAS_CO2q,1,2,50001035,DK01,1
SCT_Test_s,EMS_QUANTITY_CO2E,33,t,M,2019,8,3,CWA_CO2q,1,2,50001035,DK01,2
SCT_Test_s,EMS_QUANTITY_CO2E,40,t,M,2019,8,3,HWA_CO2q,1,2,50001035,DK01,2
SCT_Test_s,EMS_QUANTITY_CO2E,267,t,M,2019,8,3,ELE_CO2q,1,2,50001035,DK01,2
SCT_Test_s,EMS_QUANTITY_CO2E,0,t,M,2019,8,3,STE_CO2q,1,2,50001035,DK01,2
SCT_Test_s,EMS_QUANTITY_CO2E,57,t,M,2019,8,3,COL_CO2q,1,3,50000827,AT01,1
SCT_Test_s,EMS_QUANTITY_CO2E,35,t,M,2019,8,3,FOI_CO2q,1,3,50000827,AT01,1
SCT_Test_s,EMS_QUANTITY_CO2E,57,t,M,2019,8,3,GAS_CO2q,1,3,50000827,AT01,1
SCT_Test_s,EMS_QUANTITY_CO2E,100,t,M,2019,8,3,CWA_CO2q,1,3,50000827,AT01,2
SCT_Test_s,EMS_QUANTITY_CO2E,281,t,M,2019,8,3,HWA_CO2q,1,3,50000827,AT01,2
SCT_Test_s,EMS_QUANTITY_CO2E,800,t,M,2019,8,3,ELE_CO2q,1,3,50000827,AT01,2
SCT_Test_s,EMS_QUANTITY_CO2E,0,t,M,2019,8,3,STE_CO2q,1,3,50000827,AT01,2
SCT_Test_s,EMS_QUANTITY_CO2E,30,t,M,2019,8,3,COL_CO2q,1,5,50000056,MX01,1
SCT_Test_s,EMS_QUANTITY_CO2E,80,t,M,2019,8,3,FOI_CO2q,1,5,50000056,MX01,1
SCT_Test_s,EMS_QUANTITY_CO2E,120,t,M,2019,8,3,GAS_CO2q,1,5,50000056,MX01,1
SCT_Test_s,EMS_QUANTITY_CO2E,820,t,M,2019,8,3,CWA_CO2q,1,5,50000056,MX01,2
SCT_Test_s,EMS_QUANTITY_CO2E,180,t,M,2019,8,3,HWA_CO2q,1,5,50000056,MX01,2
SCT_Test_s,EMS_QUANTITY_CO2E,1700,t,M,2019,8,3,ELE_CO2q,1,5,50000056,MX01,2
SCT_Test_s,EMS_QUANTITY_CO2E,0,t,M,2019,8,3,STE_CO2q,1,5,50000056,MX01,2
SCT_Test_s,EMS_QUANTITY_CO2E,30,t,M,2019,8,3,COL_CO2q,1,4,50000256,AR01,1
SCT_Test_s,EMS_QUANTITY_CO2E,45,t,M,2019,8,3,FOI_CO2q,1,4,50000256,AR01,1
SCT_Test_s,EMS_QUANTITY_CO2E,27,t,M,2019,8,3,GAS_CO2q,1,4,50000256,AR01,1
SCT_Test_s,EMS_QUANTITY_CO2E,500,t,M,2019,8,3,CWA_CO2q,1,4,50000256,AR01,2
SCT_Test_s,EMS_QUANTITY_CO2E,750,t,M,2019,8,3,HWA_CO2q,1,4,50000256,AR01,2
SCT_Test_s,EMS_QUANTITY_CO2E,1800,t,M,2019,8,3,ELE_CO2q,1,4,50000256,AR01,2
SCT_Test_s,EMS_QUANTITY_CO2E,0,t,M,2019,8,3,STE_CO2q,1,4,50000256,AR01,2
SCT_Test_s,EMS_QUANTITY_CO2E,99890,t,M,2019,8,3,COL_CO2q,1,4,50000055,AR01,1
SCT_Test_s,EMS_QUANTITY_CO2E,81490,t,M,2019,8,3,FOI_CO2q,1,4,50000055,AR01,1
SCT_Test_s,EMS_QUANTITY_CO2E,61990,t,M,2019,8,3,GAS_CO2q,1,4,50000055,AR01,1
SCT_Test_s,EMS_QUANTITY_CO2E,2300,t,M,2019,8,3,CWA_CO2q,1,4,50000055,AR01,2
SCT_Test_s,EMS_QUANTITY_CO2E,1700,t,M,2019,8,3,HWA_CO2q,1,4,50000055,AR01,2
SCT_Test_s,EMS_QUANTITY_CO2E,6000,t,M,2019,8,3,ELE_CO2q,1,4,50000055,AR01,2
SCT_Test_s,EMS_QUANTITY_CO2E,90200,t,M,2019,8,3,STE_CO2q,1,4,50000055,AR01,2
SCT_Test_s,EMS_QUANTITY_CO2E,7,t,M,2019,8,3,COL_CO2q,1,7,50000257,CA01,1
SCT_Test_s,EMS_QUANTITY_CO2E,19,t,M,2019,8,3,FOI_CO2q,1,7,50000257,CA01,1
SCT_Test_s,EMS_QUANTITY_CO2E,6,t,M,2019,8,3,GAS_CO2q,1,7,50000257,CA01,1
SCT_Test_s,EMS_QUANTITY_CO2E,15,t,M,2019,8,3,CWA_CO2q,1,7,50000257,CA01,2
SCT_Test_s,EMS_QUANTITY_CO2E,196,t,M,2019,8,3,HWA_CO2q,1,7,50000257,CA01,2
SCT_Test_s,EMS_QUANTITY_CO2E,480,t,M,2019,8,3,ELE_CO2q,1,7,50000257,CA01,2
SCT_Test_s,EMS_QUANTITY_CO2E,0,t,M,2019,8,3,STE_CO2q,1,7,50000257,CA01,2
SCT_Test_s,EMS_QUANTITY_CO2E,17,t,M,2019,9,3,COL_CO2q,1,1,50000761,DE01,1
SCT_Test_s,EMS_QUANTITY_CO2E,23,t,M,2019,9,3,FOI_CO2q,1,1,50000761,DE01,1
SCT_Test_s,EMS_QUANTITY_CO2E,37,t,M,2019,9,3,GAS_CO2q,1,1,50000761,DE01,1
SCT_Test_s,EMS_QUANTITY_CO2E,60,t,M,2019,9,3,CWA_CO2q,1,1,50000761,DE01,2
SCT_Test_s,EMS_QUANTITY_CO2E,77,t,M,2019,9,3,HWA_CO2q,1,1,50000761,DE01,2
SCT_Test_s,EMS_QUANTITY_CO2E,820,t,M,2019,9,3,ELE_CO2q,1,1,50000761,DE01,2
SCT_Test_s,EMS_QUANTITY_CO2E,0,t,M,2019,9,3,STE_CO2q,1,1,50000761,DE01,2
SCT_Test_s,EMS_QUANTITY_CO2E,19,t,M,2019,9,3,COL_CO2q,1,2,50001035,DK01,1
SCT_Test_s,EMS_QUANTITY_CO2E,9,t,M,2019,9,3,FOI_CO2q,1,2,50001035,DK01,1
SCT_Test_s,EMS_QUANTITY_CO2E,15,t,M,2019,9,3,GAS_CO2q,1,2,50001035,DK01,1
SCT_Test_s,EMS_QUANTITY_CO2E,40,t,M,2019,9,3,CWA_CO2q,1,2,50001035,DK01,2
SCT_Test_s,EMS_QUANTITY_CO2E,71,t,M,2019,9,3,HWA_CO2q,1,2,50001035,DK01,2
SCT_Test_s,EMS_QUANTITY_CO2E,250,t,M,2019,9,3,ELE_CO2q,1,2,50001035,DK01,2
SCT_Test_s,EMS_QUANTITY_CO2E,0,t,M,2019,9,3,STE_CO2q,1,2,50001035,DK01,2
SCT_Test_s,EMS_QUANTITY_CO2E,56,t,M,2019,9,3,COL_CO2q,1,3,50000827,AT01,1
SCT_Test_s,EMS_QUANTITY_CO2E,34,t,M,2019,9,3,FOI_CO2q,1,3,50000827,AT01,1
SCT_Test_s,EMS_QUANTITY_CO2E,55,t,M,2019,9,3,GAS_CO2q,1,3,50000827,AT01,1
SCT_Test_s,EMS_QUANTITY_CO2E,110,t,M,2019,9,3,CWA_CO2q,1,3,50000827,AT01,2
SCT_Test_s,EMS_QUANTITY_CO2E,262,t,M,2019,9,3,HWA_CO2q,1,3,50000827,AT01,2
SCT_Test_s,EMS_QUANTITY_CO2E,780,t,M,2019,9,3,ELE_CO2q,1,3,50000827,AT01,2
SCT_Test_s,EMS_QUANTITY_CO2E,0,t,M,2019,9,3,STE_CO2q,1,3,50000827,AT01,2
SCT_Test_s,EMS_QUANTITY_CO2E,31,t,M,2019,9,3,COL_CO2q,1,5,50000056,MX01,1
SCT_Test_s,EMS_QUANTITY_CO2E,81,t,M,2019,9,3,FOI_CO2q,1,5,50000056,MX01,1
SCT_Test_s,EMS_QUANTITY_CO2E,117,t,M,2019,9,3,GAS_CO2q,1,5,50000056,MX01,1
SCT_Test_s,EMS_QUANTITY_CO2E,810,t,M,2019,9,3,CWA_CO2q,1,5,50000056,MX01,2
SCT_Test_s,EMS_QUANTITY_CO2E,220,t,M,2019,9,3,HWA_CO2q,1,5,50000056,MX01,2
SCT_Test_s,EMS_QUANTITY_CO2E,1680,t,M,2019,9,3,ELE_CO2q,1,5,50000056,MX01,2
SCT_Test_s,EMS_QUANTITY_CO2E,0,t,M,2019,9,3,STE_CO2q,1,5,50000056,MX01,2
SCT_Test_s,EMS_QUANTITY_CO2E,31,t,M,2019,9,3,COL_CO2q,1,4,50000256,AR01,1
SCT_Test_s,EMS_QUANTITY_CO2E,47,t,M,2019,9,3,FOI_CO2q,1,4,50000256,AR01,1
SCT_Test_s,EMS_QUANTITY_CO2E,30,t,M,2019,9,3,GAS_CO2q,1,4,50000256,AR01,1
SCT_Test_s,EMS_QUANTITY_CO2E,510,t,M,2019,9,3,CWA_CO2q,1,4,50000256,AR01,2
SCT_Test_s,EMS_QUANTITY_CO2E,750,t,M,2019,9,3,HWA_CO2q,1,4,50000256,AR01,2
SCT_Test_s,EMS_QUANTITY_CO2E,1780,t,M,2019,9,3,ELE_CO2q,1,4,50000256,AR01,2
SCT_Test_s,EMS_QUANTITY_CO2E,0,t,M,2019,9,3,STE_CO2q,1,4,50000256,AR01,2
SCT_Test_s,EMS_QUANTITY_CO2E,100000,t,M,2019,9,3,COL_CO2q,1,4,50000055,AR01,1
SCT_Test_s,EMS_QUANTITY_CO2E,82000,t,M,2019,9,3,FOI_CO2q,1,4,50000055,AR01,1
SCT_Test_s,EMS_QUANTITY_CO2E,62000,t,M,2019,9,3,GAS_CO2q,1,4,50000055,AR01,1
SCT_Test_s,EMS_QUANTITY_CO2E,2000,t,M,2019,9,3,CWA_CO2q,1,4,50000055,AR01,2
SCT_Test_s,EMS_QUANTITY_CO2E,2100,t,M,2019,9,3,HWA_CO2q,1,4,50000055,AR01,2
SCT_Test_s,EMS_QUANTITY_CO2E,6300,t,M,2019,9,3,ELE_CO2q,1,4,50000055,AR01,2
SCT_Test_s,EMS_QUANTITY_CO2E,90555,t,M,2019,9,3,STE_CO2q,1,4,50000055,AR01,2
SCT_Test_s,EMS_QUANTITY_CO2E,7,t,M,2019,9,3,COL_CO2q,1,7,50000257,CA01,1
SCT_Test_s,EMS_QUANTITY_CO2E,18,t,M,2019,9,3,FOI_CO2q,1,7,50000257,CA01,1
SCT_Test_s,EMS_QUANTITY_CO2E,6,t,M,2019,9,3,GAS_CO2q,1,7,50000257,CA01,1
SCT_Test_s,EMS_QUANTITY_CO2E,15,t,M,2019,9,3,CWA_CO2q,1,7,50000257,CA01,2
SCT_Test_s,EMS_QUANTITY_CO2E,160,t,M,2019,9,3,HWA_CO2q,1,7,50000257,CA01,2
SCT_Test_s,EMS_QUANTITY_CO2E,400,t,M,2019,9,3,ELE_CO2q,1,7,50000257,CA01,2
SCT_Test_s,EMS_QUANTITY_CO2E,0,t,M,2019,9,3,STE_CO2q,1,7,50000257,CA01,2
SCT_Test_s,EMS_QUANTITY_CO2E,18,t,M,2019,10,4,COL_CO2q,1,1,50000761,DE01,1
SCT_Test_s,EMS_QUANTITY_CO2E,23,t,M,2019,10,4,FOI_CO2q,1,1,50000761,DE01,1
SCT_Test_s,EMS_QUANTITY_CO2E,38,t,M,2019,10,4,GAS_CO2q,1,1,50000761,DE01,1
SCT_Test_s,EMS_QUANTITY_CO2E,52,t,M,2019,10,4,CWA_CO2q,1,1,50000761,DE01,2
SCT_Test_s,EMS_QUANTITY_CO2E,81,t,M,2019,10,4,HWA_CO2q,1,1,50000761,DE01,2
SCT_Test_s,EMS_QUANTITY_CO2E,825,t,M,2019,10,4,ELE_CO2q,1,1,50000761,DE01,2
SCT_Test_s,EMS_QUANTITY_CO2E,0,t,M,2019,10,4,STE_CO2q,1,1,50000761,DE01,2
SCT_Test_s,EMS_QUANTITY_CO2E,20,t,M,2019,10,4,COL_CO2q,1,2,50001035,DK01,1
SCT_Test_s,EMS_QUANTITY_CO2E,10,t,M,2019,10,4,FOI_CO2q,1,2,50001035,DK01,1
SCT_Test_s,EMS_QUANTITY_CO2E,16,t,M,2019,10,4,GAS_CO2q,1,2,50001035,DK01,1
